reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
11286540,353,STATEFAN,4,4,4,4,4,6,7,FALSE,FALSE,4,"Kalamazoo, MI, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,"GREAT LOCATION FOR WHATEVER YOU WANT TO DO. SEE THE SITES, GAMBLE OR PARTY.",2,STATEFAN,"EVEN THOUGH RENOVATION WAS TAKING PLACE, THE HOTEL STAFF DID A GREAT JOB OF TAKING CARE OF PEOPLE."
11286746,828,Mary4,4,4,5,5,4,4,7,FALSE,FALSE,3,"Maryland, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,The people make you feel at home.,2,Great Stay,One night - great stay for the lenght of time I was there. I went to the lounge to watch the football game and had a very nice chat with the bartender...she focus her attention to everyone!
11286788,430,Photographer5000,2,3,1,3,2,2,3,FALSE,FALSE,2,"San Francisco, CA, USA",9/[YEAR-0],9/27/[YEAR-0],FALSE,You have to PAY for wifi!!,2,"Average Hotel, Paid Wifi, Small Rooms, Manager with Attitude","Paying for wifi is a joke. While I had to ask for credit on it, just forcing the user to pay and fight for it to be free is a pointless path to put people on."
11287030,3125,NEEMES,4,4,4,5,5,5,2,FALSE,FALSE,2,"Phoenix, AZ, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,It is clean and pleasant,2,From the Phoenix VA - NEMRT,"Although not alot of time was spent at the Hotel itself, the time spent was pleasant. Staff was pleasant and always said good morning or hello. The only problem I had was that Housekeeping never left enough sugar and creamer, so I had to ask every evening for extra. Sad part is, I lost my camera my last day."
11287036,19,Stowe18,4,4,2,5,3,5,4,FALSE,FALSE,2,"Waterford, CT, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,,3,Room near elevator,"We did not request an accessible but that is what we were put in. It was near the elevator and I went down to the desk to request a change. I was told that all accessible rooms were near the elevator. I explained the the desk attendant that I did not request one but he did not seem to hear me. He finally said there were no other rooms available. Fortunately, it was quiet and there were no loud guests."
11287044,198,StephDubs7,1,2,1,,1,2,7,FALSE,FALSE,2,"Chicago, IL, USA",9/[YEAR-0],9/27/[YEAR-0],FALSE,Uneducated and rude front desk staff - This hotel is not clean!!!,2,"Bad staff, not clean, and did not care about the customer","When we arrived there had already been a billing error - which was not explained to me. By the time I checked out my credit card had been charged 3 times for over $1000!! When I called the front desk staff to explain the situation no one was able to answer my questions and not willing to satisfy the customer - more like they wanted to make sure that they were right and I was wrong. The hotel bedding was dirty, we never received new sheets the entire stay (4 days), I tested it by leaving a sticker on the duvet and the sheets, and our bathroom was not cleaned the whole time. Thankfully I brought Clorox bleach wipes and cleaned our bathroom. There was a light bulb out in our bathroom when we checked in and the housecleaning staff didn't do anything to make sure it was changed - my sister ended up taking a bulb out of the table lamp to put it in the bathroom after standing on the sink and nearly hurting herself. We had a horrible experience and would not stay at this hotel again."
11287503,197,Frenchy,5,4,5,4,4,4,5,TRUE,FALSE,2,"NY, NY",9/[YEAR-0],9/27/[YEAR-0],TRUE,Great price and location,3,"Perfect location, price and amenities","Stay was wonderful, rooms great, staff helpful. Rooms should have fridges and bar should be accessed to outside terrace directly. Thanks"
11287754,3620,Nick222,4,4,4,2,4,,2,FALSE,FALSE,2,,9/[YEAR-0],9/27/[YEAR-0],TRUE,,,Great F&B,"f&b, catering meeting services staff were very helpful. Housekeeping staff was was very loud in the morning also not consistent with the amenities they put in room."
11287789,829,debbie68,5,5,5,5,4,6,5,FALSE,FALSE,1,NC,9/[YEAR-0],9/27/[YEAR-0],TRUE,,2,Evacuation,Emergency lights are needed in the rooms. We had a 2 AM evacuation and no lights in the room.
11288415,198,mike50,4,4,4,3,4,,1,TRUE,TRUE,4,,9/[YEAR-0],9/27/[YEAR-0],TRUE,,,needs updating,the overall appearance of the motel is antiquanted. needs an overhaul. Staff is very professional.
11288427,111,Dfitzgerald,3,3,3,3,3,3,4,TRUE,FALSE,2,"Charlotte, NC, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,They've started to charge $8 for parking.,3,The hotel is on a downward slide,"The hotel's exterior and lobby are nice, but the rooms are starting to deteriorate. I've stayed at this hotel over the years and it 's very nice, but you can tell that nothing has been done to the rooms over the years. The furniture is old, the microwave looks like it is from 1980, and the curtains barely close. The rooms need to be updated ASAP."
11289848,3175,JK111,5,5,5,5,5,3,6,FALSE,FALSE,3,"houston, tx",9/[YEAR-0],9/27/[YEAR-0],TRUE,,2,Great Stay,"Excellent location, great staff, great hotel overall"
11289940,127,Chad32,5,5,5,5,5,3,8,FALSE,FALSE,2,"San Diego, CA, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,Very nice quiet and relaxing Hotel with a resort feel.,3,Great Relaxing weekend,"My wife and I were celebrating our 10th wedding anniversary and we chose to return to the same location we were engaged, the Belvoir San Diego. We had an amazing time! The staff was very accomodating and helpful. I contacted the Hotel prior to checking in and was even able to get the same room we stayed in years ago."
11290776,468,rbarbourfl,5,5,5,5,5,4,6,FALSE,FALSE,2,"Tarpon Springs, FL, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,Helpful staff.,2,Took care of my mistake,"Upon check-in, it was discovered that I reserved the wrong dates for our weekend. The front desk assured me that ""it happens,"" and promptly took care of finding us a room for the two nights I thought i reserved. We have stayed at the resort before, and found it just as pleasant this time around. The location to Hollywood Studios, Epcot an the Boardwalk is excellent and the pool area is great."
11292019,90,Gloramberg,4,5,3,5,4,5,6,FALSE,FALSE,4,"Alexandria, VA, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,Great beds!,2,"Great beds, service needs improvement","We had a pleasant stay in Alexandria and found the Belvoir Suites very convenient to public transportation, restaurants and other businesses. Our only complaint was the unresponsiveness of staff to our complaint about loud construction noise every (M-F) morning. The response at the desk was simply ""they aren't supposed to start until 9:00."" I was complaining at 7:30 about being woke up."""
11299274,96,Jed5,2,3,1,3,2,4,5,FALSE,FALSE,2,"Hanover, PA 17331, USA",8/[YEAR-0],9/27/[YEAR-0],FALSE,club floor advantages,2,Hotel needs more knowledgeable front desk.,"We were never told that since we were on the ""club"" floor that we had such benefits as free breakfast, light snacks, etc. I had even inquired if free breakfast was available and was told ""no""."
11304801,171,JP73,5,5,5,5,4,,3,FALSE,FALSE,2,,9/[YEAR-0],9/27/[YEAR-0],TRUE,"Harbor and river views delightful, especially at night.",2,Outstanding treatment by entire staff,"From the time I started the check-in process to departure time, I was extremely pleased with everyone on staff that I encountered. All were helpful and friendly, appearing ready and willing to go beyond the ""call of duty"" to assist. I had multiple meals in the restaurant and found the food to be extremely good and reasonably priced. Servers in the restaurant did not disappoint. Parking was not as convenient as I would have liked, since I prefer self-parking. However, I found enjoyment in there being so many attractions within walking distance."
11306341,430,Drew4074,5,5,5,5,5,4,8,FALSE,FALSE,1,"Oakland, MD 21550, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,"Great location, professional staff, well appointed property, and very clean!!",2,Anniversary Stay,"My wife and I flew out of town to Boston to celebrate our 9-year anniversary and chose the Belvoir Boston Downtown as our Hotel. Our trip began on the wrong foot, with the airlines losing our lugguge of which we never received until 5:00pm the night before we flew out. Upon arrival, Tara checked us in, and gave us a complimentary upgrade due to our situation of being with-out lugguge and celebrating our anniversary. She was very personable with lots of information, and empathetic of our situation. She is awesome!!"
11308568,3616,worlwide,4,4,5,5,5,6,3,FALSE,FALSE,1,"Grosse Pointe Park, MI",9/[YEAR-0],9/27/[YEAR-0],TRUE,Great location and has excellent shuttle service.,4,Overall,"Very nice hotel, nice room, good service, but noisy. Had to call twice to calm down partying in the hallways."
11312768,881,Tina45,5,5,5,5,5,4,5,TRUE,FALSE,2,"Portland, Oregon",9/[YEAR-0],9/27/[YEAR-0],TRUE,It is conveniently located close to the airport.,4,GREAT EXPERIENCE,My boyfriend and I was looking for a great place to get away for the week end. We selected the Belvoir based on the price and the room selection. We were pleasantly surprised when we walked through the doors and found how updated and upscale this hotel was. From the check in counter staff to housekeeping we were blown away by their 5 star professionalism. We will definately return to this hotel in the future.
11316386,954,AJD80,5,5,5,5,5,5,6,FALSE,FALSE,2,"Tucson, AZ",9/[YEAR-0],9/27/[YEAR-0],TRUE,great hotel near Phoenix airport,1,airport Belvoir Phoenix,We recently stayed here first time-the night before flying to Hawaii & then on the return when our return flight arrived at midnite. This is a most convenient location to Sky Harbor airport. Leaving the car there is a godsend-we live 2 hrs drive in Tucson. We had a dinner & a room service breakfast- the food far exceeded expectation. Very nice pool & facility overall. Can't say anything bad
11332572,83,Lori[YEAR-0],3,3,4,3,3,3,8,FALSE,FALSE,2,"Houston, TX, USA",9/[YEAR-0],9/27/[YEAR-0],FALSE,,3,Slightly disappointed,"when we checked in, we were given a room where over half of the outlets, the TV and the phone didn't work. In the bathroom, the bar of soap had been opened and used. We immediatley went back down to the desk and asked for another room. It was ok, but at this time, i already had a bad taste in my mouth."
11334666,995,fan2pluto,5,5,5,5,5,5,6,FALSE,FALSE,3,"Milpitas, CA, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,"Great view of Disneyland fireworks from the rose garden & front of the bldg. The service is way better than you get at Disneyland hotel and much cheaper. Walk around the property, it is beautiful.",3,Another Awesome stay!!,"We always stay here because the staff is amazing!! David, Kris & Len at the front desk are always welcoming and helpful. Van drivers are like family and welcome us back every time. Rooms are huge, deli hot dogs can't be beat for the price. AAA rate is the best for what you get. Love the free computer usage in the lobby. Nice place to wind down after all day in DIsneyland. Shuttlle service is always on time."
11340110,1391,AnnT,3,3,3,3,2,5,8,FALSE,FALSE,2,"Scottsdale, AZ, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,Kai is a wonderful restaurant experience.,2,This hotel has a great restaurant,Kai - definitely 5 star
11340121,1236,HLawsonNYC,4,5,5,4,4,2,6,FALSE,FALSE,3,"New York, NY, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,,2,Perfect location and wonderful views,"Great location, nice staff, great bar and well thought out room layouts."
11341115,1428,JS2639,1,4,1,4,4,,2,FALSE,FALSE,1,,6/[YEAR-0],9/27/[YEAR-0],FALSE,,,Customer Service,"I made the reservation and tried to get into a block of rooms set aside for a company meeting. After some back and forth on the reservation line they found a room was available although not with the block of rooms. When I showed up, despite referring to the date and company meeting with many rooms booked, I was booked on the wrong day (the day prior). They had charged the credit card and made no attempt to contact me as a ""no show"". They scrambled and found a room for me based on a cancellation and told me the previous charge would be taken off the card. It wasn't I've contacted the hotel 4 x and to no avail, the carge remains. The wrong day was booked and they are keeping the charge apparently. Poor customer service."
11341973,1569,efoss3,4,5,5,5,5,6,6,FALSE,FALSE,2,"Anaheim, CA, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,,,Disneyland,This is a nice place to stay when visiting Disneyland. The walk is pleasant.
11342270,1703,BG52,5,,,,,4,6,FALSE,FALSE,1,,9/[YEAR-0],9/27/[YEAR-0],TRUE,The service is great,3,customer service,"This hotel was very clean, convevnient and has easy access to public transportation.The pool was well maintained. Our host(Karla) was the most knowledgable and friendliest of any Belvoir that I have been to."
11342645,1113,Gina63,5,5,5,4,4,4,6,FALSE,FALSE,2,"Daytona Beach, FL, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,They have the Best Beds!! We just love them. And our Kids love this hotel also!,3,Great Stay!!,"We just love this hotel, We had our honeymoon here and this is were we stay for the holidays when we vist our family. This hotel is so pretty at Christmas, its like your at home."
11342681,951,sissymd,3,3,4,4,2,4,5,FALSE,FALSE,3,nj,9/[YEAR-0],9/27/[YEAR-0],FALSE,,3,it's clean,this hotel is designated category 3 but i think it should be 1. the doors are old and falling apart. it doesnt have the aviance of a higher category hotel. it's clean and a place to sleep in.
11342953,380,tbootsie,4,4,5,4,5,5,7,FALSE,FALSE,2,"Winter Springs, FL, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,Excellent location & friendly staff,1,Pleasantly surprised,"I went online the week before my trip to Hawaii & saw quite a few negative reviews on your website, so much so that I wanted to cancel & book elsewhere."
